,question,target
10834,Chance for sequence of coin tosses to end at odd number,0
9602,Does $ M$ which is diffeomorphic to torus have vanishing $K$?,0
10574,Inequality about convex function,0
11246,Can we find an equation to calculate the average distance between two random points in a circle?,0
1969,Retinal eccentricity to colour sensitivity,1
9113,Identity for multiple variables minimization,0
10626,Translate each of the following sentences into symbolic logic,0
6520,Can we make a non-regular language regular via concatentation?,2
7649,Why don't RDBMS use a quorum based solution to do failover,2
8911,How to find the complex numbers?,0
9480,Continuity/Differentiability w.r.t a parameter of equilibrium (limit) of solution to an ODE,0
9855,Primitive elements in the universal enveloping algebra are Lie elements,0
4031,Change View visibility programmatically or through XML?,2
9138,Number of ordered pairs satisfying given conditions,0
9368,Why the order of elements of my group $\mathbb{Z}\left[\sqrt 7\right]$ under multiplication modulo prime $p$ often divide $p^2-1$,0
10984,Projection of an arbitrary triangle onto an equilateral triangle,0
4983,conversion of this grammar to CNF,2
3012,Identification of Bug/Insect (with picture),1
1985,Is it possible for neurons themselves to manifest cancerous behavior?,1
9279,"Why does $\int_1^\infty \sin(x \log x)\,\mathrm{d}x$ converge?",0
9450,What is the minimum of trace of matrix inverse?,0
2881,Is it possible to consciously increase or decrease your own heart beat?,1
8636,"Inverse function theorem : Let $f:E \to R^n$ . For each $U,V$ in the construction and $x \in U$ , can we have $f'(x)$ invertible?",0
7453,How to verify a property about a certain order of events in TCTL / UPPAAL?,2
6260,How is (0|1|...|n) handled as a DFA?,2
686,Why are my calculations for O2 requirements of daily metabolism so far off?,1
11521,"Is there a conjecture suggesting if some other conjecture is true for all $x<n$, then it's true for all $x$?",0
8065,Geometry: problem with defining the vertices of a tunnel around a given path,0
10175,Sufficient statistics have the same joint distributions,0
558,Flow Cytometry Channels,1
8760,Complex Inequality in the Plane,0
2678,Trying to identify a plant with pain-killing properties from northern Vietnam,1
3419,Cerebral/Cerebellar Cortex versus Deep Nuclei,1
11399,When a normal subgroup $N$ admits a complament?,0
10713,Confusion in a proof related to orthogonality,0
11545,How to calculate the vector intersecting a sphere tangent and plane,0
931,What signal processors comprise an Event-Related Potential system for EEG?,1
7198,Sorting Algorithm with constraints,2
8166,Get line function after mapping one x|y 2D space to another x|y 2D space,0
9085,Recursively defined sequence,0
6230,Downsides of using convex layers for listing and counting points inside a triangle,2
3231,Why we have to damage our muscles to build them?,1
9523,Determining solid region from bounds of triple integral,0
7367,Login with password_hash(),2
4654,Rotating background using Swing: performance issues,2
5852,Recognizing primitive recursion,2
1301,How can we define complexity in the context of biology?,1
3294,How does Mupirocin affect in staphylococcal infection?,1
6121,Longest Substring without Repeating Characters Problem - Kotlin Recursion,2
8679,Solving triangle altitudes inequality using AM-GM,0
3232,Would a complete lack of heterozygotes in a population indicate the presence of a recessive allele?,1
8193,Show $ F^{\prime}\left(t_{0}\right)=D f_{p+t_{0} v}(v)=D_{v} f\left(p+t_{0} v\right) $,0
11228,Triangles and a square,0
2314,Why does hypergranulation prevent the epithelialization of a wound?,1
10665,Limit of $\left(\frac{x^2+5x+3}{x^2+x+3}\right)^x$,0
4861,Simple text-to-binary converter written in C++,2
2970,How is the recipient's probability of survival calculated in Hamilton's Rule?,1
11622,Bridge index of Pretzel link,0
11655,Problem in understanding the steps to show linear combination of vectors imply linear combination of the set containing the sequence.,0
3967,Why are ducks more cautious than pigeons?,1
1759,Viruses: Adaptation to a new host through repeated host jumps,1
6718,onSaveInstanceState() - ensuring a call to super instance,2
4410,CodeChef Matches challenge,2
5016,C++ Pi Calculator - Leibniz Formula,2
9411,"Finding side of a triangle, given two sides and angle bisector",0
3163,DNA is charged negative. Where is all the positive charge in my body?,1
5622,Is the following langauge in $P$ or $NPC$,2
9784,Prove the inequality $\ln {(1+\frac{1}{x})}> \frac{2}{2x+1}$,0
9845,Why are there different numbers of possible real zeros?,0
8148,Does the unique map on the zero space have determinant 1?,0
6299,New way of doing the A* Algorithm,2
8410,"if triangle QRS has incenter, what is the incenter of triangle xyz",0
10129,Mapping functions of finite sets,0
10746,Solving linear equations using matrix,0
4142,Big-Oh vs Theta in recurrence tree method,2
7427,"ES6 Promise with the ""co"" module",2
5541,Why is the objective in a multi-armed bandit problems to minimize (cumulative) regret?,2
11221,Solve the equation for max value of $LHS$ : $\binom{n-1}{4} \cdot (0.8)^5 \cdot (0.2)^{n-1-4} < 1 $,0
2515,Where do the protons in the mitochondrial intermembrane space originally come from?,1
11846,How to derive Clopper-Pearson interval's F and beta approximation?,0
4160,Token-sliding as a kind of Petri net: well-studied subclass?,2
2623,"Is there any biological support for the concept of ""chakras""?",1
2137,DNA & mRNA During Transcription,1
9732,Is $\sqrt{1+x^2}$ matrix monotone?,0
3722,Does covariance and phenotypic variance have to be for the same trait to calculate narrow-sense heritability?,1
38,Why can Toll-like receptors be found either inside and outside the cell?,1
10260,"Given $n$, is there a $k$ and a prime $p$ such that $10^kn < p < 10^k(n+1)$?",0
3585,Reproduction in horses and donkeys,1
6151,Edit distance function,2
6107,Converting text into l33t speak,2
10039,$5$ kids toss one die each. Find the number of ways that the sum of dice points is $22$.,0
1256,Solute potential of sucrose relative to NaCl,1
7082,Ruby Twitter Search by punctuations,2
10333,Fair coin probability experiment with strange pmf,0
8777,Use Fermat's Little Theorem to find all the roots of the following,0
8979,Exercise I.7.2 in Geometry and Topology by Bredon,0
5959,"Graph with $\Theta(2^n)$ minimum $(s, t)$-cuts",2
4133,Chart.js - Getting data from database using sql server and asp.net mvc5,2
9002,"Equivalence Relation, and finding the subset that defines the relation.",0
861,Could two women have a child through artificial insemination/genetic engineering?,1
6127,How to convert a decision table to a consistent decision tree?,2
9763,The double sum $\sum_{j=0}^{n} \sum_{i=0}^{m} (-1)^{i+j} {m \choose i} {n \choose j} {i+j \choose i} =0~ \mbox{or}~1$,0
5783,Generic linked-list library in C,2
3702,"In bacterial conjugation, how do F+/F- cells detect each other?",1
6187,Reading words until an empty line,2
4854,"Meaning of , and ; in relation to defining context",2
5077,"Monitor, read and display data from a dynamic log file",2
8423,Finding polynomials with their values at points,0
971,What would need to be discovered to prove there is extraterrestrial life?,1
7394,Proving Big Omega of a polynomial without limits,2
3377,What causes morning wood?,1
6834,Class P is closed under rotation?,2
319,How do injected purified anti-D antibodies prevent the natural production of antibodies in order to prevent Hemolytic Disease of the Newborn?,1
3873,"Molecular cause of cramps, spasms and strengthening in muscles? (incl. intro to muscle contraction)",1
10171,Use a divide and conquer algorithm to find f(n),0
1255,"E. coli, risk of infection?",1
514,How do physics notions of fluid dynamics relate to pressure gradients in circulation?,1
2501,Predatory animal tracking methods,1
1940,How can we digest lactose even though it has Beta glycosidic linkages?,1
8609,Reduction Integration Question ($\int_0^1{\frac{x^n}{\sqrt{x+1}} dx}$),0
8819,"How to show ${_2F_1}\left(-\frac{19}{20}, \frac{11}{30}; -\frac{19}{30}; -2\right)$ is zero.",0
3890,How many possible codons?,1
1791,What is the oval shaped bone in the heads of some fishes?,1
1037,Is it possible to accelerate active transport in plant vascular system using some electronic method?,1
4427,Repository and service improvements,2
2354,What dangers would the wireless transmission of power through microwaves pose to living organisms?,1
4279,Makefile for interpreter in C,2
10580,Trigonometric ratios in 4-Dimensions,0
8388,Affine variety and dimension,0
1369,Examples of Vestigial Genes,1
6423,Why we don't consider cycles in path problems?,2
8419,Can I solve this recurrence relation with characteristic polynomials,0
8350,To Factorize $x^{27}-x$ over $\mathbb F_3$.,0
747,Why do some foods do not taste good when eaten together that eaten separately would taste great,1
6192,Minimizing the maximum Manhattan distance,2
11998,"""nonempty"" in the definition of the cartesian product",0
3509,"Besides fruits and milk, what other things in nature are ""intended"" to be eaten?",1
10350,How prove that $\sum_{n=1}^{\infty}\frac{\pi{(n)}}{n^2}<\infty$ for some bijective $\pi(n)$,0
1456,Do RNA modification proteins bind to specific repeats on the RNA polymerase II CTD?,1
11925,Proof by induction $6\mid n^3+5n$,0
8230,Proof involving Fundamental Theorem of Finitely Generated Abelian Groups,0
7526,What formal representation is commonly used to describe compiler optimizations?,2
3191,Can your immune system's cells destroy you? (Critical thinking and Fictional sense),1
2974,Indian Spider Identification,1
877,Do all living humans literally descend from one ape?,1
11910,What is the maximum value of work done by this force field?,0
4746,Performance optimization in function for datastructure mapping,2
4605,Aggregate Rate and Poisson Process in Aloha,2
1447,Distribution of the number of synapses per neuron,1
5966,Spider for House Price Website,2
659,What is dendritic processing good for?,1
4231,"If P != NP, then 3-SAT is not in P",2
11682,Left & Right Area Approximation Using Y-Axis - Method Alternatives,0
918,"If DNA is the input, what is the output?",1
4894,Prove Undecidability: TM M enters each of its states on Input W?,2
8188,Can all Lagrange multipliers be non zero?,0
10233,Example: Krull dimension 1 but not a PID,0
5103,"If factor isn't found in P-1 algorithm, should upper bound be increased linearly (i.e. +1)",2
6999,A multi-threaded Producer Consumer with C++11,2
