,question,target
5529,Convolution of measures and stochastic dominance,1
3696,Outcome of rolling a fair die 6 times,1
8405,Identification of snake,0
11438,Game Of Life OOP Python,0
3055,Is there closed form for $(1-p)(1-p^2)(1-p^3)...$ or its Taylor expansion?,1
3838,Diagonalizable endomorphism with kernel equal to image,1
2028,"$\frac{y-b}{r}=\frac{y}{s}$ to $y$ for finding the closest point on a line, from a point.",1
9619,MIPS: sign extend in I-Type commands,0
7628,are dead ants returned to colony?,0
4077,"Uniform integrability, convergence in probability and weak convergence.",1
11351,Maximum value a variable can hold without documentation,0
3312,"Proving that $G-\{x_1,x_2\}$ is connected if $G-v$ is $1$-connected and $x_1$ and $x_2$ belong to different blocks",1
2006,Two quadratic equations to get an expression,1
7204,What is a good book to start with if I'm interested in Gene clustering analysis?,0
1308,Find the minimum value of $\sin^2\theta+\cos^2\theta+\csc^2\theta+\sec^2\theta+\tan^2\theta+\cot^2 \theta$,1
349,Expected value of discrete and continuous random variables.,1
8591,In which organs is water that we drink absorbed into the blood?,0
952,Show that Aut $(C_n)=D_n$,1
5179,How to show that the triangle is equilateral triangle?,1
2442,"Show that when written in terms of $ t$, where $t = \tan(x/2)$, the expression $2(1 + \cos(x))(5\sin(x) + 12\cos(x) + 13)$ is a perfect square.",1
2385,Trying to figure out my percentage raises at work,1
1193,Proof of $\frac{d \sqrt{x}}{dx}$ including proof of the limit?,1
4667,Is product of two decreasing functions (and positive) decreasing as well?,1
1906,"If $b_n$ is a bounded sequence and $\lim a_n = 0$, show that $\lim(a_nb_n) = 0$",1
7442,Does DNA polymerase always go the same direction?,0
9355,Recommender system accuracy testing using GridSearchCV,0
10705,"Prove that $\{0^n 1^{n\cdot m} : n,m \in \mathbb{N}\}$ is not context-free",0
9135,How can I improve this RL algorithm?,0
3939,Why does the domain and range of $\sqrt x$ contain only positive real numbers?,1
1406,What could the formula of the present value for such a saving plan?,1
3558,Does the series $\sum_{n=1}^\infty \frac{n}{\sqrt[3]{8n^5-1}}$ Converge?,1
3584,Finding variance with method of moments,1
6479,Horizontal Gene Transfer,0
197,$x\in H^2(\mathbb{R})\Rightarrow u(x)\to 0$ as $x\to\pm\infty$?,1
6974,How is bilateral asymmetry determined in embryonic development?,0
6993,The properties of benign tumours,0
2245,Why does the power rule work?,1
6217,Could someone please identify this species?,0
2666,Singular value decomposition of $2 \times 2$ matrix,1
4808,Bijection of pair of top spaces,1
9221,How do I simplify the code in C#?,0
9129,String Trimmer and trimmed Input routine,0
11670,Am I managing my memory correctly?,0
6284,Exhalation while holding breath,0
5148,Is there a way to isolate $x$ in $x+x^2+x^3+\cdots+x^{12}=\alpha$?,1
533,"The dual function g is concave, even when the initial problem is not convex?",1
8099,Why is urobilinogen reabsorbed from the gut just to be excreted via the kidneys?,0
11044,Concurrent quicksort in C++,0
7224,Range of feasible coefficients in an unlimited growth model,0
1083,How to find the domain interval of an inverse function,1
11665,How to make this csv-reading PHP code more efficient?,0
10603,Largest palindrome made from the product of 3-digit numbers,0
2975,Alternate formula of Archimedean property,1
10096,Major Field Test Sample Questions (need further clarification),0
9277,Is there an Interval Tree which supports O(1) dynamic space requirements for queries?,0
8458,harvesting fertilized eggs from Tetraodontidae species?,0
9956,Algorithm for finding the set of minimum coordinate pairs,0
3053,Is the collection of all cardinalities a set or a proper class?,1
7107,"Does the use of ""var"", ""x"", and/or ""ssp"" in a scientific name provide specific information?",0
3031,Number of spanning trees by dividing graph into subgraphs,1
9409,ActionGroupContext to know an id of the current context,0
3743,Factorization of a complex-valued positive matrix into product of Hankel matrices.,1
11183,How motion capture system works?,0
9620,Are constituency grammars and dependency grammars two different types of context free grammars?,0
4664,Element of a certain order in multiplicative group of residues,1
5149,Simple Dynamics Question?,1
3513,Ideas for mathematics club,1
1075,Partial Differential Equation,1
3715,Equivalent condition for the normal lines of a cruve $\alpha(s)$ to be equidistant from a fixed point,1
2317,how prove $\binom{n}{n/2} = \Omega (\frac{2^{n}}{n})$?,1
5852,"Prove that $\dim G(\lambda,T_{\Bbb{C}})=\dim G(\bar{\lambda},T_{\Bbb{C}})$",1
10069,Definition of $\alpha$-approximation,0
11162,Allocate Resource Effectively,0
1588,angles of a cyclic quadrilateral,1
7393,Identify this frog from Bangladesh,0
9089,Are fully connected layers required for convnets?,0
7580,Additive property of taste,0
3282,Spectrum of weighted shift operator,1
9274,Simple languages that are not of type-1?,0
11337,Smallest real root of a polynomial in a range,0
3485,What is the probability that I actually won the game,1
11429,Merging website info into an array,0
9494,Algorithm to sort elements of an array under uncertainty,0
6862,Can potassium ions depolarise neuron membranes?,0
6798,What happens to neutrophils in whole blood stored for transfusion?,0
605,Video/audio lectures on differential topology?,1
10362,"Manipulating a .csv file to look for two common values to create a key, then summing up values",0
1663,How find this integral $\int\frac{1}{1+\sqrt{x}+\sqrt{x+1}}dx$,1
6257,How are cells of the cornea transparent?,0
7310,Why does double vision when drinking happen?,0
9725,"Map overlay, any algorithm for face updating step?",0
6368,Is human genome editing more complicated than mice genome editing?,0
11336,Fluid tag for displaying GitHub Gists with noscript tags in a Jekyll post,0
9741,Hardware Transactional Memory Operations in a Hyperthreaded Core,0
379,Logarithms in Calculators?,1
6014,Can a firefly control its glow?,0
943,Proving set identities: empty set case.,1
4495,Quotient algebras isomorphism,1
1217,Evaluate $\int \frac{\sqrt{1+x^8} dx}{x^{13}}$,1
6387,How does the enzyme Dicer function in the RISC complex?,0
6605,Why are plasmids called plasmids?,0
10508,Methods for proving upper bound on a-approximiation algorithms?,0
1768,Open sets separating points in a metric space?,1
10862,Why Don't We Use Non-ML Artificial Evolution?,0
6843,"Virus cannot survive on surface after certain time period, but why and how?",0
9885,"In a LP problem Ax = b, how to solve for A instead of x?",0
7505,Trying to identify the species to which this vertebrae belongs,0
11690,Text class in Python,0
11204,Prioritizing one column over the other column of the same table,0
9344,Deterministic algorithm to find number of collisions,0
10497,Pattern for prototypal class creation,0
2192,In probability: is there a name for 1-x or x-1?,1
955,How many different numbers can $a_1 \circ a_2 \circ \dots \circ a_n$ result in?,1
2766,"Prove that if $f$ is bounded in $[a,b]$ and integrable in each interval $[c,b]$ with $a<c<b,$ then $\int_a^b f =\lim_{c\to a+}\int_c^b f$",1
11091,Keeping track of people's relationships using a people relation table,0
2386,$H^{-1}$ norm and $H^{-1}$ gradient flow,1
2184,Two exercises on Evans PDE book.,1
5383,Shortest distance around a pyramid,1
2965,Uniformly distributed differences,1
4361,Combinatorics problemo,1
4968,$G_{\delta}$ null dense set,1
497,Serre's proof of $ \operatorname{Br}(K/k) = H^2(K/k)$,1
5334,Let $V_n=${ $p(x)$: $p$ is a polynomial of deg(p)$\leq n$}. Show that $V_n$ is a subspace of $\mathbb{R}^\mathbb{R}$ and find a basis of $V_n$.,1
8680,Effects of mushrooms on their hosts,0
3847,Birational map and birational morphism in algebraic geometry,1
4051,Existence of solution for heat equation on manifold without boundary.,1
3245,Improper Integral Question $\int_0^1 \ln\sqrt{x}dx $,1
9681,Why doesn't Godel's Second Incompleteness Theorem rule out a formalizable proof of P!=NP?,0
11247,Most efficient know way to match orders,0
5695,Polynomial Question - Quartic,1
1788,"If we restrict the character $\chi:G\to S_{o(\chi)}$, then is this map surjective?",1
10925,Back end validation as front end validation,0
1384,What is this symmetric-like property of $n$-ary relations?,1
8682,Query regarding KEGG KGML pathway files,0
6095,What is the evolutionary or biological origin of apathy and indifference. Is it uniquely a human thing?,0
1901,How to compute the irreducible polynomial of a number,1
9861,Middleware for sending PartialViews via email,0
823,Unipotent elements in a Lie group,1
7710,How can one relate in vitro studies of caffeine (dose expressed as concentration) to dietary intake of caffeine (dose in mass)?,0
11892,Analysis of brute force decoder in a $q$-ary erasure channel,0
8257,How do I know which alleles the parents have?,0
2919,How to find the canonical form of an eliptic paraboloid,1
594,"mediant and weighted mean, fraction",1
3674,"No nonconstant coprime polynomials $a(t)$, $b(t)$, $c(t) \in \mathbb{C}[t]$ where $a(t)^3 + b(t)^3 = c(t)^3$.",1
9125,Calculating the circumference and area of a circle,0
8868,What are the problems in using an ssDNA or an mRNA for expression instead of using a plasmid?,0
7530,Is there a vaccine against the plague (Yersinia pestis)?,0
9559,Fibonacci in linear time by using an extra pointer,0
5788,Define polar coordinates of circle at origin and circle with radius $R$.,1
2413,"Two endomorphisms, $u$ and $v$, of $\mathbb{C^n}$ such that $[u,v] = \alpha u + \beta v$ are both triangular in the same basis",1
1824,$F_{*p}$ in local coordinates,1
2145,Equivalent statement of AC or not?,1
8400,What is this insect from Brasil?,0
6704,Effect of opposing electric charges on cells,0
9910,Speech Recognition Part 2: Classifying Data,0
353,Cardinality of the borel measurable functions?,1
8387,How does the bear mother ensure her cubs don't escape during hibernation?,0
3549,Ratio estimator in sampling,1
5494,Area of region r(theta),1
10036,Hover on bootstrap card overlay,0
5377,Use of GCD Distributive Law in proof of Euclid's Lemma,1
2614,"Singularities, essential singularities, poles, simple poles",1
2459,Proof that the equation $x^2=\sin x $ has only one real solution different than $0$,1
3592,Trisect a square on its sides. How many isosceles triangles can you find by connecting three of the dots?,1
4659,The function space from $n$ to $m$ and the exponent $m^n$ are equinumerous (proof),1
4929,Projection of glueing identification is open map?,1
1479,Does the integral $\int_{2}^{\infty}\frac{dx}{\sqrt{1+x^{3}}}$ exists?,1
7371,How many co-expressed genes would be expected in a tissue?,0
9063,Dynamic IP Notification Using Google App Engine,0
4246,Finding expectation where the density has an indicator function,1
4039,Why is $\sqrt{x^2}$ always $x$?,1
1499,"Particular sequence in $L^2[0,1]$ that fades at $\infty$ in $L^2$ norm and whose limit is not defined $\forall$ t",1
6651,What is the difference between organelle membranes?,0
1938,Determining if two general conic sections are tangent to each other,1
5070,"$X \sim U(0, 2)$, $Y \sim U(0, 3)$ independently: $P(Y \le X^2)$",1
7094,What is the relatedness of sisters in a haplodiploid system if you mate virgin queens with 1 of their sons,0
5279,What's a good way to get an intuition for making forcing posets?,1
4227,Chain rule for Hessian matrix,1
8921,"Are human eyes equally sensitive to AC, and DC lamps?",0
6198,Why is DNA replication not 100% accurate,0
9591,Detecting two keys pressed in quick succession,0
4602,De Rham cohomology notation,1
1658,Weak compactness of a set of translates in $C_0(\mathbb{R})$,1
5923,There are $4$ numbers. First $3$ make an arithmetic progression. Last $3$ make a geometric progression.,1
