,question,target
2199,Multiplicative Congruential Generator,0
7621,What type of Bacteria?,1
4096,What effect does ambient temperature have on the cardiovascular system?,1
8065,Do blurry images cause eye strain? At what point is an image so blurry the eye stops trying to focus it?,1
6773,"What is this long, thin and segmented insect I found in my house in India?",1
9739,Permute and count between nested dictionaries,0
4975,Why are humans mostly right-handed?,1
1117,Does the best decision in a card game depend on wether someone shuffles the cards or not. (Black Jack),0
10189,Python style with-statement in C,0
2973,Separation of variables Fourier constants integral,0
184,Maximum number of iterations of a simple algorithm,0
8166,Is there a Zipf law in epidemiology?,1
65,"If $f_n$ converges in measure to $f$, prove prove $\lim_{n\to\infty} \int_a^b f_n(x)dx=\int_a^b f(x)dx$.",0
5281,Coincidence that navel is near the womb?,1
6038,What concentration of sugar is optimal for baker's yeast fermentation?,1
501,Unitary matrix with special relation on matrix entries,0
6118,Sheep vs. Furry animals,1
2274,Computing the $f_{Y|X}=\frac{1}{2\sqrt{1-x^2}}$ over the unit circle,0
8798,Measuring the density of surface antigens,1
9017,Optimizing puzzle game involving sequence numbers,0
5143,How is SARS-CoV-2 'deactivated' for some Covid vaccines (for example Covaxin)?,1
4485,Use of beta-2 microglobulin staining to assess frozen tissue sample integrity,1
1914,Proving there exist a branch of $\log(f(z))$,0
3134,PGC-1β Sod2 limiters/blockers,1
6386,How exactly do microfillaments change the cell membrane's shape?,1
172,Probability of selecting consecutive floors in an elevator,0
810,Write the exact answer using base-10 logarithms.,0
2775,Conditional Probability (Where did I go wrong?),0
1222,Proving Bernoulli Inequality using already proved result.,0
7082,Understanding Enzyme saturation curve,1
5066,Can I use fluorophore conjugated antibody as neutralizing antibody?,1
11907,How the code travels,0
7950,"Are there any studies detailing the overall ""-omics"" effects of using bleach to synchronise a C. elegans population?",1
8691,How is Glyceraldehyde 3-phosphate converted into glucose?,1
11050,Enormous Input Test - reducing program runtime,0
8506,Is a lion a bony fish?,1
2571,Find all real values of $m$ such that all the roots of $f(x)=x^3-(m+2)x^2+(m^2+1)x-1$ are real,0
10093,Finding Matches and writing results to file C#,0
245,Generating function for $a_{n+1}=10a_n+1$,0
4179,"Insect ID, Maharashtra, India",1
4287,Why would evolution favor blue as a color in bugs?,1
8755,Exact location of E. coli in human body,1
5299,What is the relationship between migraines and histamine?,1
1785,Does tensoring with a module preserve this injection even if the module is not flat?,0
7208,How can I verify my true genetic relationship with my close relatives with simple physical traits?,1
2142,Intersection of inductive sets,0
2833,Open and Closed Set Problems using a Ball,0
1410,What does $x$ represent?,0
11895,Select the element out of the array if its index is a Fibonacci number,0
4893,Why do earthworms have so little colour?,1
4333,Resources of all known biochemical pathways?,1
4180,Through which mechanisms did the Drosophila Histone Cluster evolve?,1
3802,Nucleoside analogs that cause mutation,1
1085,Topological properties and product product topology,0
11081,Prove that inserting $n$ sorted values in to an AVL using AVL insertion is $\Theta\left (n \log \left ( n \right ) \right )$,0
1951,what is the limit of: $\lim_{t \to 0}(\frac{1}{b-a}\int_{a}^{b}\left |f \right |^{t}(x)dx)^{\frac{1}{t}}$?,0
3079,Why are cells affected by time?,1
4396,Cardiac cycle and atrial contraction,1
1599,Spectral Decomposition exponential with Pauli matrices,0
271,Where does log(x) / x take maximum value?,0
7203,What to eat/drink to become unattractive for mosquitoes?,1
2008,"Model selection in regression: Estimated parameters seem to be ""non-significant""",0
6087,Does the source of caffeine affect the biological impact?,1
4568,What happens to the nitrogen when an oxygen machine delivers only oxygen?,1
208,Some Logo and Stamp on Mathematics and Mathematicians,0
11095,How to handle same code parts in Factory Method?,0
2631,Semidirect product induced by $\varphi:H \rightarrow \textrm{Aut}(N)^{op}$,0
5522,Effect of soap on the survival of non-enveloped viruses,1
8384,why male penis not considered as cartilage?,1
7560,Why is phagocytosis not included as a type of receptor-mediated endocytosis?,1
2131,$\sum\frac {a_n}{(1+a_1).... (1+a_n)}=1$ iff $\sum a_n $ diverges,0
1971,Need help integrating $\tan x$ and $\tan^n x$ using reduction,0
9025,Find a strategy to evade hungry lions on the real line for the longest time,0
216,Showing a Quadratic Variation is increasing and continuous with respect to time,0
5282,"Hybrid, Japanese or European larch please?",1
6303,How do gory images lead to nausea?,1
4031,HIV and T helper cells,1
10137,Preventing resubmission of form using timestamp,0
5583,Why do plants flower in different seasons?,1
11200,Why do we pop the dollar symbol when it's already present in the stack in PDA?,0
10926,Digital root recursive function,0
11045,Can someone clarify this unification algorithm?,0
4363,"""structural and regulatory elements of genes""",1
4401,What is the relationship between the e value reported by HMMER and BLAST? (Are they equivalent?),1
2408,Entire + periodic in imaginary direction + bounded on the real line implies constant?,0
1171,All $n$ such that $n+2$ is a cube and $n-2$ is a square.,0
11074,Trello list scraper that extracts all numbers from boards and logs the sum,0
2222,"Prove that $\bigcup_{n \in \Bbb{N}} [1/n,1] = (0,1]$.",0
8086,"What is the so called ""hepatic glucose production""",1
10712,"Given a shape, return all triangles that can be formed",0
7884,"From 46 human chromosomes, is each one from a single parent?",1
1561,Prove by mathematical induction that $n^\frac{1}{n}<2-\frac{1}{n}$,0
9784,Calibration and overlay of RGBD with a thermal camera,0
2106,Not sure how to start this FOL proof-- why is vE not a good move on line 4? Thx!,0
148,Is there a possibility that two different polynomials have same polynomial orbit on Siegel Disk?,0
7233,Are alleles equally sized?,1
9226,How many edges before a random graph is connected?,0
8522,Weight of fresh vs frozen tumours,1
10301,Why does the operating system switch an active process to different cores?,0
4930,Why do people feel extreme cold at different temperatures compared to other people of same body structure?,1
4744,Why do some mammals have incomplete orbits?,1
10441,Designing a rationing algorithm for a store,0
11872,Interview solutions to reverse a string and reverse a sentence,0
6843,What's a segmented copy number profile,1
997,Linear transformations of fields,0
9917,Reasoning for awkward style of TreeMap.getHigherEntry,0
4151,Trade-offs between phage and yeast displays?,1
767,When do contractions respect ideal sums?,0
1180,Let $(x_n)$ be a $\epsilon$-additive sequence. Prove that $\lim\limits_{m \to \infty}\frac{x_m}{m} = L$ exists.,0
5402,Deeper Learning in Physiology?,1
3289,Will a nucleic acid sequence deduced from a protein sequence be expressed from a plasmid?,1
8963,What chemicals will kill P1 Phage but not E. coli?,1
4197,Why do some insects constantly move their abdomens?,1
11367,Divide and conquer algorithm for max binary gaps,0
6279,Identification of this Salamander,1
1677,A probability density transformation,0
1277,"Extending the Axioms of Set Theory, and the Continuum Hypothesis",0
4165,Why does having cold hands hurt?,1
10083,Showing that the number of primitive-recursion programs for each function is countably-infinite,0
1025,Probability and Statistics Binomials distribution,0
7543,"Is there a difference between ""genetic cross regulation"" and ""crosstalk""?",1
6288,"How do cells slowly degrade 5,5'-dibromo-4,4'-dichloro-indigo?",1
3034,Mammal size and capillary wall thickness,1
1038,Clarification for a proposition about inner products,0
5900,Experiments in vitro vs those with dead organisms and fixated tissue,1
9866,"Message class, with constructors for data from user and from database",0
7268,Curved membrane effect,1
2107,Inverse Laplace transform for arbitrary positive power function,0
11731,Counting characters in a text file,0
4728,Analyzing Messy Data Files,1
5176,What do we call these containers used in biotechnology?,1
681,"If $a_n \searrow 0$ and $\sum a_n$ converges, is it true that $n a_n \to 0$?",0
6579,Why seeds won't sprout given excess water?,1
6422,"In Western blot, is Ponceau S a valid loading control if band intensities vary between lanes?",1
3295,Placebo effect and why they work,1
3380,MTHFR recessive alleles and B-vitamins,1
246,Interpretation of a weakly compact set of functions,0
2692,Bezout's bound and resultants - reference request,0
11615,CTL vs LTL - when a formula satisfy a model,0
9185,Lower upper bound on # variables in k-SAT with m clauses,0
8297,"Is downregulation of neurological receptors fully reversible, i.e. complete upregulation and resensitization?",1
1064,Find the maximum of a nonlinear function of two variables,0
5058,ATP yield of fermentation: study to cite?,1
6449,Are males taller than females in humans?,1
6037,Signaling through G protein Coupled Receptors?,1
6254,Mitotic chromosome condensation screen,1
11512,Is this a good way of managing parallel go routines when I care about ordering of results?,0
4012,Why are animals afraid of the vet?,1
3022,When does the vertebral column finish chondrifying and begin to ossify?,1
8642,What animal does this skeleton belong to?,1
1422,Resources for Smith Normal Form in Abelian Groups,0
8666,What are these balls in meshopyll cells? [Plant biology],1
192,Prove atleast one of the equations $x^2+b_1x+c_1=0$ and $x^2+b_2x+c_2=0$ has real roots if $b_1b_2=2(c_1+c_2)$,0
7453,Dopamine involvement in pleasure,1
6334,Were there any terrestrial species in the ancestry of all crustaceans?,1
2316,Manifold coordinate basis,0
7521,Voltage-gated Potassium channels in the action potential of cardiomyocyte?,1
4323,What is the point of toxins without remarkable coloring?,1
8401,Why is Cysteine and Tyrosine used to calculate a sequence isoelectric point?,1
1188,Proving that the axioms for addition hold in $R$ -- Associativity. Principles of Mathematical Analysis by Walter Rudin.,0
5373,DNA from sweat on the hat band?,1
11208,I cannot find an invariant for the following program,0
6356,How many molecules of ATP are actually produced in aerobic respiration?,1
2224,Matrix raised to a power,0
207,How to solve a subtraction equation that results in a negative number?,0
11510,Showing the domain of a URL,0
2369,Prove that: $\csc 48° + \csc 96° + \csc 192° + \csc 384°=0$,0
