,question,target
4189,Fundamental Group of Sphere with inscribed disk,1
4403,An integral domain with Krull dimension 1 which is neither Noetherian nor integrally closed,1
1940,"Partial derivatives of $f(x,y)=\int_y^x\cos(e^t)dt$",1
4845,Bounded convergence theorem,1
9102,Distribution function of sum of two independent variables.,1
22483,Optimize program to test for divisibility of numbers 3.0,0
16463,Mutated and unmutated PCR product,0
3738,If $A$ contains $B$ does $A$ have cardinality no less than $B$?,1
10000,how to define a circular helix in terms of the Frenet Frame,1
10880,What space is the set of all CDFs?,1
21801,First problem to be considered np complete?,0
13493,how to culture mc38 cells,0
9112,What is a pure-jump process?,1
22437,Notation for asymptotic bounds on both sides,0
2287,To find the integral surface of given differential equation.,1
2691,Reformulating problem with 'at least one of the following constraints must hold' to an integer programming problem,1
6131,Am I doing something wrong with this improper integral?,1
1831,Finite subgroups of $SO(3)$ for specific elements,1
6497,Terminology: arbitrary vs. finite,1
17867,Is extreme cladism a mainstream position in the species debate?,0
6912,"How do I determine reflection matrix over a line through the origin with direction vector $\vec{v}=\left(a,b\right) ^{T}$?",1
10172,"Characteristic of a connected, locally compact, Hausdorff space X which is locally connected.",1
13554,Applications of shortest path problem,0
20751,Complexity of minimizing the maximum inter-cluster distance?,0
15371,What's the effect of oxygen deficit on plants?,0
12162,Why babies cry after they are born?,0
2096,"Difference between continuous and essential spectrum, examples?",1
22135,Explain auto continue passing style transformations,0
17657,Can viruses stabilize and increase the shelf life of wine and other foods?,0
16122,Why do naked mole rats live in colonies with a queen?,0
10748,Alternating group on infinite sets,1
23859,What is the connection between combinatorial circuits and finite state automata?,0
5611,Solve $x(2^x+2^{-x})=\frac{17}{2}$ analytically,1
2133,How many ways to choose 32 candies?,1
258,"understanding gödel's 1931 paper - primitive recursive functions - ""composition"" and ""insertion""",1
23311,"Python recursive function that receives list of strings, and returns a nested list of anagrams",0
20383,Genetic algorithm to find the minimum of a three-variable function,0
15616,Why and how is DNA synthesis so much faster then RNA synthesis in bacteria?,0
8544,Linear space transform transformation based on covariance?,1
764,Computer Science maths - graphs and trees,1
16345,DNA extraction from parasitic worm,0
7215,Having trouble in an exercice on Large Deviations.,1
18830,Running time of a nested loop with $\sum i \log i$ term,0
13419,Do memories have mass?,0
20861,Naming of Monte Carlo and Las Vegas Complexity classes,0
8490,Is $vw$ substitutable for $v$ in the following expression?,1
19162,JettyGwtSpringSample web application,0
10886,Solving a simple trigonometric equation for coefficients,1
3003,Stokes' Theorem - Stuck with a non-elementary integral,1
3707,An identity relating partial derivatives to a function,1
2985,Supporting hyperplane,1
6311,Find Jordan decomposition constructed by function.,1
16102,When is an ant colony at its loudest?,0
22649,Can we minimise regular expressions using known DFA minimisation algorithms?,0
11991,How to set interesting integrals,1
22976,Login and create username and password program,0
23214,setup.py with data_files and __author__ parsing,0
2810,Dividing by $\sqrt n$,1
14925,Do birds ever fly in clouds?,0
15771,"Trying to identify a beetle seen in Ontario, Canada...and its babies, or parasites?",0
756,Mathematical idea behind tax bracket,1
6648,"Matrix problem similar to Problem 3, SEEMOUS 2019",1
1876,If $\lim_{|z|\to \infty}\frac{f(z)}{g(z)}$ exists then either $f\equiv0$ on $\Bbb C$ or $f(z)\not =0$ for all $z\in \mathbb C$.,1
13416,"What does ""Activation"" refer to in the context of the symptoms of Schizophrenia and Schizoaffective Disorder?",0
21307,Splitting URL query string to key-value pairs,0
17978,"If a blocker prevents repolarization, will the neuron be stuck in a depolarized state forever?",0
19228,Plots of prior and posterior distributions for a model,0
6484,"If $K$ is a finite separable extension of $F$, show that there is a $K$-vector space isomorphism $Der_k(F)\otimes_F K \simeq Der_k(K)$",1
8326,Expected area of an inscribed triangle in a sphere,1
11218,Poisson modification with regularity,1
18814,Printing elements of an array in C,0
16572,Why do we need to close eyes to sleep?,0
7003,"Different permutations of n identical groups with sizes a, b, and c.",1
11854,How to prove the determinant is a group homomorphism,1
18987,"""Speed date"" interview questions",0
18075,How to show $L = \{0^{i}1^{i^{2}}| i \ge 0\}$ is not context-free using pumping lemma,0
21754,Concatenate variable number of strings,0
10900,"Is $x_i(t+1)=|S_i(t)|^{-1}\sum_{j\in S_i(t)} x_j\quad i=1,\dots,n$ a linear system?",1
23177,Including a page specified in query string,0
8652,Domain of convergence of complex series,1
11399,DF and Limit of Sequence of Random Variables,1
12325,Are the social-distancing measures implemented against SARS-CoV-2 also suppressing the spread of other viruses?,0
16528,Why are organs not harvested from deceased cancer patients?,0
23360,Populate Comboboxes with Hashtables using PowerShell,0
1275,Step function (staircase function) construction by using signum functions,1
10728,Approximation of a Function Discontinuous only at a Set of First Category,1
20611,Parsing strings with escaped characters using Parsec,0
1310,"Evaluating $\int_{x=0}^a e^{-x}e^{-1/x}\,\mathrm dx$",1
4695,Solution of a functional equation $f(x+y)=f_1(x)+f_2(y)$,1
18902,Upper bounds for $NP$ based on $NEXP = EXP$,0
2709,"Operator norm of $T\colon H\to H$ if we know $\|T|_{W}\|$ and $\|T|_{W^{\perp}}\|$, where $W\subset H$ is a closed subspace.",1
18707,Decide whether a polynomial has a root,0
2384,A trace inequality with epsilon in Sobolev spaces,1
16454,How do organophosphates actually work?,0
19846,Are there things an analog computer can do that digital computing cannot do?,0
6602,"Solution of $\frac{dy}{dx}=ye^x$ given $x=0, y=e$",1
1672,Three questions about Evans proof of the converse to the mean value property,1
20256,(DROP) Data Reduction Algorithm - How it works?,0
8929,How to derive the error when approximating divergence using the Gauss divergence theorem?,1
4637,Eisenstein's criteria irreducible polynomial - issue in proof of Gareth Jones's book.,1
22918,Typical file structure,0
4081,Finding an analytic function satisfying given two conditions.,1
12330,Does vaccination lead to short-term secondary infection suceptibility?,0
16756,DNA dependent RNA polymerase,0
12200,Do omnivore mammals vary food preferences based on dietary needs?,0
7298,Is it possible for extremely ingenious but elementary proofs for famous problems to exist?,1
17502,"What is the minimum number of clades necessary to partition Vertebrates while maintaining the classical groups of Birds, Mammals, and Amphibians?",0
23277,Tic Tac Toe using Cartesian coordinate system,0
11172,Show that there exists a real valued continuous function $f$ on $X$ such that $f(a) = \alpha$ and $f(b) = \beta $.,1
21220,Bash script that updates Intel e1000e driver,0
18543,Show that the union of Θ and o is not O,0
13584,Which method of gene amplification for toehold switches?,0
13196,Does the brain and the body use the same energy source (glucose/ATP)?,0
18032,Reset an input field after submission,0
2131,$\sum\frac {a_n}{(1+a_1).... (1+a_n)}=1$ iff $\sum a_n $ diverges,1
19844,"Is matrix ""adjoint-squaring"" faster than general matrix multiplication?",0
19660,Closing a ResultSet and rethrowing an Exception,0
2645,Derivate of an Inverse of a Matrix,1
14036,Function of carapace,0
536,Definition of a sequence.,1
8370,Convexity of Conjugate Function on Determinant,1
6737,Unable to solve expression for $x$,1
16762,"If I built a concrete pool, would it ever contain fish?",0
23828,Sum of nodes at a given depth of a binary tree (String representation),0
22385,How can I refactor the validation code to minimize it?,0
1492,Reference request on numerical semigroups,1
16954,How would our vision be improved if our photoreceptors were not backwards?,0
6686,Extending Lebesgue Measure to Borel Sets via route other than Caratheodory (e.g. with Monotone Class Theorem)?,1
11768,"Let $m$ be the number of solutions of the equation $x^2 = 1$ in the ring $Z_n$, where $Φ_n$ is Euler group, $n> 2$.",1
19046,Logging leads when interactions happen for a contact,0
17110,Protein molar mass from Uniprot ID?,0
6781,How is the complex differential form $d\overline{z}$ defined?,1
733,"Find all functions which satisfy $f(m^2+n^2)=f(m)^2+f(n)^2$ $\forall\space m,n\in\Bbb{N}$ and $f(1)>0$",1
18686,Why is Binary Heap never unbalanced?,0
10931,Discrete Mathematics - Lattices and boolean Algebra,1
2454,What allows us to differentiate closed form summation?,1
23967,Simple VisitorCounter class,0
19738,Android Java Splash Screen code,0
8059,Prove $32 \sin^6 x = -15 \cos (2x) + 6 \cos (4x) - \cos (6x) + 10$?,1
15677,Is there a favoured mathematical model of bacterial growth?,0
1932,How to derive generator of cyclic groups,1
10414,Property of a logarithmic function,1
8819,Three-variable generating series for strings,1
23325,Checking the validity of a pyramid of dominoes,0
20868,Raft algorithm: What's the meaning of concept `index`?,0
13631,What is this creature?,0
2617,Bases of orthogonal complements,1
8119,Equivalence Relation Proof for modular arithmatic,1
21544,Better way to deep copy than this? How can I make it generic by `Collection` type?,0
1512,"For which $C$ is the linear map $\varphi_C : V \to V, A \mapsto CA$ selfadjoint with scalar product $\langle A, B \rangle = \operatorname{tr}(A^t B)$?",1
3069,Conditional Expectation in a Renewal Process,1
10224,Boundedness of $n^{th}$ derivative,1
12534,Is Zeiss Primo Start microscope worth the price for student use?,0
6642,Condtional expectation of piecewise function of a gaussian random variable,1
21049,Find the lowest and second lowest values in an array of numbers,0
3104,Is there a function holomorphic on $\{z\in \mathbb{C} :~ \lvert z\rvert<1\}$ and continuous on $S^1$ but not holomorphic on $S^1$?,1
18113,Must a word be binary (and never unary)?,0
14735,Cytology urine samples,0
16850,Time from stimulus to gene expression,0
19852,Does any algorithm loops at some point?,0
9209,Example of continuous function which is not locally lipschitz,1
21554,URL selection function that is designed to randomly assign users to different surveys until full,0
17577,Do people with colorblindness have less cones or no cones of a certain type?,0
4200,Any proof for :Sum of two perfect number never be a perfect number?,1
11812,Eilenberg-MacLane spaces with $G$ an abelian torsion group,1
7805,About coverings given by orbit spaces,1
22012,Order Notation - Why can't $c$ be in terms of $n$?,0
15404,SNR for good MRI imaging,0
18127,Reporting the highest satisfied poker hand in F#,0
18455,Simulation of animal skins,0
14229,What is the advantage of being tired after having a sex?,0
6019,Find the Least Squares Estimates,1
23043,Bisection search game,0
12373,Ipsilateral vs contralateral side of body,0
14783,"When purifying plasmid DNA after cloning, do you get endogenous plasmid in addition to your vector of interest?",0
19603,Largest palindrome made from the product of 3-digit numbers,0
18710,Is there a simple example of sets such that $A \leq_T B$ but not $A \leq_m B$?,0
3184,Direct image of double cover.,1
5250,Boundedness of relative risk aversion function,1
14836,Why doesn't the spinal cord get thicker the further up we go?,0
20448,Creating boilerplate for jQuery plugins,0
18658,Creating a repetitive string in Common Lisp,0
