,question,target
8298,Does tardigrade eat mould?,0
5734,finding the value of an unfair coin toss,1
10563,Blog & Blog Tags SQL Statements,0
4412,Probability of picking kth item at odd turn,1
11079,2-player board game app,0
728,fsolve and fimplicit for a non-linear equation,1
9046,Why does the given solution to this problem works? How can it's correctness be proven?,0
10494,"Given sum and product, find the two variables",0
298,"Prove that for all $a\in \mathbb Z$, $a>2 \Rightarrow a \nmid b$ or $a \nmid (b +1)$",1
3189,The Laplacian Operator is invariant by rigid motion.,1
5811,Find $y''$ by implicit differentiation.,1
6996,Why is the brain white?,0
1161,"Find the greatest $x$ that divides 14, 19, 25, 52 and leaves remainders 4, 1, 5 and 2, respectively",1
10420,"Which article in front of O(.), Ω(.), ...?",0
2530,A name for a specific type of optimization problem and solution,1
5136,Show that the ring is commutative,1
7411,Do oysters feel pain?,0
1762,"For a multiplicative Martingale of independent, non-negative RV with mean 1, given $E(M_\infty)=1 \implies \prod E(\sqrt{X_k})>0$",1
7784,Unable to identify bug/insect in house,0
4570,"Prove that $k \cdot |I| \leq |\bigcup_{i \in I} X_i|$ for each $I \subseteq \{1,...,n\}$",1
5767,Relating morphisms between two objects in category of finite sets and relations,1
10051,Flask Database Model Design,0
9877,Loop-invariant code motion with unsafe operations,0
4747,Prove that $\frac{(2n)!}{2^n} $ is an integer for all $n \geq 0$,1
6657,"TCGA data, and bioinformatics design questions for SNP/ mirna analysis",0
5100,Computing the Laplacian of a function,1
8743,new DNA sequencing technologies?,0
6579,How many paraphyletic groups can be formed from a phylogeny?,0
4883,Jacobian of right multiplication by a constant matrix.,1
7255,Brain + ethanol experiment suggestions needed,0
9115,I want to figure out whether my problem described below is reducible to the set cover problem,0
4893,Three great circles meet at a point,1
10803,Are the undecidable languages closed under complement?,0
891,Show diagonal covariance does not guarantee independence.,1
8186,Telomerase as cancer target,0
4805,Is the following system of equations solved using the singular value decomposition?,1
7093,What leads to the different types of navels?,0
10215,Express XOR with multiple inputs in zero-one integer linear programming (ILP),0
70,"Derivative with a ""mixed"" discontinuity",1
9715,Convert light-years to other representations,0
2483,Integration of product under derivative?,1
1866,What we know about $\mathbb{Q}/\mathbb{Z}$ as a group?,1
10695,"What exactly (and precisely) is ""offset""?",0
8864,How is it that ionic diffusion is independent of other ions?,0
4226,Representing $\mathbb{R}/\mathbb{Z}$ as a matrix group.,1
6084,Genetic variation in humans and model organisms (measured by SNPs),0
4261,$f(x) \in \mathbb{R}[x]$. Prove that if $z = a + bi$ is a zero of $f(x)$ then $z = a − bi$ is also a zero of $f(x)$.,1
1758,Why does $|f(x)| \leq x^2 \implies$ $f$ is differentiable in $0$?,1
5759,Is the direct sum of projective covers is the projective cover of the direct sum?,1
2430,What is the simplified of this summation?,1
2424,"For which prime powers are there solutions to $x^{2} + y^{2} = 0 \pmod {p^a}$ with $(x,p) = (y,p) = 1$?",1
5114,Maximizing chance that randomly drawn numbers fill a row or column,1
5249,Wilson's Theorem and quadratic Congruence $x^2 + 1 \equiv 0 \pmod p$,1
6180,120-year-old gene regulation problem independently solved by a computer. How?,0
4061,"Radius of the Earth at N32.704220, W90.000000?",1
1678,Essential selfadjointness preserved under unitarily transfomration?,1
6380,What kind bottom feeder is this?,0
11227,Look! Smoke! Who do we blame?,0
5475,Form of remainders of Taylor series involving derivatives of higher orders,1
3290,Expectation of $n$-dimensional Inverse Bessel Process,1
3749,"what is the cokernel of this map? $ a\in R, \ \ f_a:M\rightarrow M \ \ f_a(m)=a\cdot m$",1
2768,Find a subgroup of $S_3\times\mathbb{Z}_4$ of size 8,1
10610,Parsing of a (Linux) netlink hotplug uevent packet,0
5138,"Extreme value theorem, without Heine Borel.",1
5131,Does $\int_{-\infty}^\infty \frac{\mathrm dx}{(1+x^2)^\alpha}$ converge?,1
11340,Divide and conquer algorithm for a gas station problem,0
1409,Condition number of a product of two matrices,1
4811,Faces of the Permutahedron,1
11133,"Given N*N matrix, rotate it by 90 degree to left and right without extra memory",0
1126,Exchanging limit and evaluation of argmax,1
9891,Create Django objects on the fly. Better way to do it? And is the view the best place?,0
1136,How find all positive real $\beta$ such A finite number of $\left|\frac{p}{q}-\sqrt{2}\right|<\frac{\beta}{q^2}$,1
986,Are the following sets countable or uncountable?,1
2902,Number of possible American radio station call letter sequences containing a Q,1
630,Showing remainder of taylor polynomial goes to $0$,1
2733,Proving that $(1+\frac{x}{n})^n\to e^x$?,1
6352,What is the translation termination efficiency in mammalian cells?,0
4335,An interesting conjugate-type fraction,1
1943,The error when we rounding down and sum in $\sum_i \lfloor n/i \rfloor$ vs. $\sum_i n/i$.,1
7476,How much time does it take for the naive T Cell to get activated?,0
6072,Why are fatty acids consisting of even number of carbons predominant?,0
9642,Efficient implementation of a Dynamic Programming challenge,0
4149,What are the properties of eigenvalues of permutation matrices?,1
11850,Doubt on declaring an array in pseudocode,0
6609,To get Standard ECG from PhysioNet?,0
2719,"Is $\sigma_u \times \sigma_v \neq \vec{0}$ essential for $\int_{\alpha} \vec{F} \cdot d\vec{r} = \iint_\sigma \mathrm{curl}\,\vec{F} \cdot d\vec{S}$?",1
5830,Does $\sum _{n=1}^{\infty}\frac{1}{n} ((-1)^n+\frac{1}{n})$ converges?,1
4858,Solving OR bounding sums of solutions to certain linear diophantine equations,1
4454,Identifying topology,1
3,How many of the integers that satisfy the inequality $\frac{(x+2)(x+3)}{{x-2}} \geq 0$ are less than $5$?,1
7208,Book recommendation on selective breeding?,0
7304,How is the mRNA transported out of the endoplasmic reticulum?,0
1730,Endomorphism ring of an irreducible module is irreducible,1
2852,Showing the metric $\rho=\frac{d}{d+1} $ induces the same toplogy as $d$,1
3487,Question on a proof of Ramsey's Theorem,1
8475,Using expression vector to express arsenite oxidase genes in E. coli,0
5374,Inverse distribution function and random walk,1
10981,Parsing time ranges with PyParsing,0
4390,How to solve this diff equation in matlab?,1
11817,"Since we need space for recursive calls, is the space complexity of the recursive factorial is n?",0
6449,Sorting beads with FACS,0
8582,Can there be an equilibrium between humanity's increase of carbon dioxide output with plants since plants harness CO2?,0
6229,How to clone and sequence a gene transcript of unknown sequence?,0
11915,cake pattern object assembly - using a builder function in combination with the cake pattern,0
5483,finding a value that keeps the difference between two means,1
9705,K&R Exercise 2-6 : Inserting part of a bitset into another,0
5780,$\mathbb{E}[X^2]= 2 \int _0 ^{\infty} x P(X>x) dx$,1
10716,Custom PHP MySQL database queries function - Suggestions for improvement or additions,0
3249,Continuity and differentiability of the cumulant-generating function,1
575,What is the origin of the term `SQS skein';,1
10629,Why naive Bayes performs better?,0
11890,A scala implementation of the Java trim method,0
11445,Manipulate Hash to typecast true/false for certain values,0
3132,Is this set a compact set,1
8396,What is the contribution of the cockroach to the ecological environment?,0
365,"$f_n(x)=\frac{x^2}{x^2+(1-nx)^2}$ is uniformly convergent on $[\delta,1]$ for all $\delta \in (0,1)$",1
8966,Encephalitozoon cuniculi,0
5529,Hölder inequality for n functions,1
3696,Integration help $\frac{1}{x^2 - x + 1}$?,1
8405,sperm reaction of virus infected,0
11438,PRNG for generating numbers with n set bits exactly,0
3055,Addition function injective?,1
3838,Proving that a system of equalities and inequalities is inconsistent (Vol. 3),1
2028,Sum of two indpendent Poisson Distribution graph,1
9619,How to prove the NP-completeness of the ``Exact-3D-Matching`` problem by reducing the ``3-Partition`` problem to it?,0
7628,Recombination Data Set,0
4077,Energy distance between random variable and random sample,1
11351,Summing up distinct elements in steps,0
3312,Finding a choice for Epsilon for open/closed set proofs,1
2006,How to determine $\sum_{n = 1}^{\infty}\frac{n^2+1}{n^4-n^2+1}$ is convergent or divergent,1
7204,What is allelic effect sizes and direction?,0
1308,Where do we need $g$ strictly increasing in proof of Change of Variable formula?,1
349,Converse statements regarding separable metric space,1
8591,Is there any use of CO₂ in human body?,0
952,"A class of function to study Fourier analysis, which is a subset of BV functions.",1
5179,"Markov Chain: Conditional distribution at time $t$, given $t-1$ and $t+1$",1
2442,Determining prime ideals and maximal ideals,1
2385,The Last Row of the Inverse of a Matrix,1
1193,How many primes and semiprimes are generated by this sum?,1
4667,Classify whether the limit converges or diverges and if its bounded or unbounded,1
1906,Can a smooth map between two embedded submanifolds be (locally) smoothly extended?,1
7442,Does GTP-γS (GTP gamma S) bind all GTP-binding proteins?,0
9355,Show image when in viewpoint of browser window,0
10705,What do we benefit from using ternary search trees rather than binary search trees?,0
9135,Reducing the infinite language problem to halting problem,0
3939,"Vector Calculus, Line Integral Problem",1
1406,Matrix multiplication - Express a column as a linear combination,1
3558,"Let $T$ be exponential with parameter $\lambda$. Let $X$ be discrete defined by $X= k$ if $k \leq T < k+1$, $k=0,1,2,\dots$. Find the pdf of $X$.",1
3584,Prove this inequality for sufficiently large $n$,1
6479,Two different sized colonies from the same species of bacteria. What does it mean?,0
197,"Solving for positive reals: $abcd=1$, $a+b+c+d=28$, $ac+bc+cd+da+ac+bd=82/3$",1
6974,What is the effect of the wavelength on the spectrophotometric measurements of protein?,0
6993,Are there anyother method under research for curing rabies?,0
2245,"How does $Mor(V,W)$ becomes a vector bundle and what are the transition functions of it?",1
6217,Strange planarian/leech like creatures found with California blackworms,0
2666,"An exercise problem in Humphreys' ""Lie algebra"" book",1
4808,"Does $f:[0,\infty )\times \Omega \to \mathbb R$ being progressively measurable and being measurable and adapted are equivalent?",1
9221,Variable size and CPU performance,0
9129,"Given a randomised algorithm for a problem, is there a corresponding deterministic algorithm?",0
11670,Initialising numerical properties from a text-based properties file,0
6284,How's idiotype different from paratope?,0
5148,"Prove $a^n<b^n$ when $0<a<b$, by induction",1
533,Finding sum of coefficients from known constant term,1
8099,Identification and odd leaf anomaly,0
11044,Dictionary lookup of non-nullable struct into nullable destination,0
7224,What's the fastest legal way for the nutrients in a dead body to re-enter the ecosystem?,0
1083,Solving $(x^2 + 1) dy + 4 xy dx = x dx$ using separable variable method and integrating factor method,1
11665,Review of HTML markup for this blog concept,0
10603,Sums of columns and diagonals of a matrix,0
2975,Almost sure convergence of sample mean,1
10096,Shortest distance for points in a plane,0
9277,Equals method implemented in the class,0
8458,What is the last heavy atom of an amino acid?,0
9956,Python Readability for SQL query,0
