,question,target
8138,What is the purpose of the AraC gene in pGLO?,1
8131,"One flybase gene number (FBgn), many Affymetrix Id's",1
11340,Divide and conquer algorithm for a gas station problem,0
4409,What are the requirements for a spectrometer to be used in biological research?,1
7811,What is Chronic immobilization stress (CIS)?,1
11133,"Given N*N matrix, rotate it by 90 degree to left and right without extra memory",0
4126,Parallel DNA double-helices with Watson–Crick base-pairing: Why do they not occur?,1
9891,Create Django objects on the fly. Better way to do it? And is the view the best place?,0
4136,How to pipe Bwa-mem output without saving SAM file,1
3986,DNA Sequencing and genotyping,1
5902,"What are ""inactive"" cells during Ca2+ imaging of neurons?",1
3630,What is the composition of human feces?,1
5733,How symmetrical can an organism be?,1
352,How to prove that $w\lambda(h)=\lambda(w^{-1}(h))$?,0
7335,Resource plant anatomy/lifecycle vocabulary,1
4943,Which data source gives the present status of research in extending human lifespan?,1
1476,Convergence of power series under a given condition,0
72,Is this reasoning for the integral correct?,0
9642,Efficient implementation of a Dynamic Programming challenge,0
7149,What are the allowed evolution operators (on protein encoding sequences)?,1
11850,Doubt on declaring an array in pseudocode,0
609,"Let $a \in \mathbb{C}$, how many $n$'th roots of $a$ have nonnegative imaginary part?",0
5719,Why there aren't any pandemic diseases by prions?,1
8830,Obvious phenotypic inheritance markers in humans,1
7858,How did dolphins acquire their dorsal fin?,1
7454,Fungi growing in pH 1 FeCl₃ solution,1
3003,How many centrioles/basal bodies are there in multi-ciliated cells throughout the cell cycle?,1
1208,Showing that two spans of sets of functions are equal,0
1304,"limits involving a piecewise function, Prove that if $c \ne 2$, then f does not have a limit at $x = c$.",0
4730,Why did humans evolved the scratch reflex?,1
5852,Mutation in pre-mRNA sequence,1
6487,Why all particles have same influence on osmosis,1
2475,Is taking a Koszul complex of a function a functor?,0
8374,E.O. Wilson on sociobiology and the origin of morality,1
10981,Parsing time ranges with PyParsing,0
7390,Where do the electrons and protons formed from biological reactions go?,1
11817,"Since we need space for recursive calls, is the space complexity of the recursive factorial is n?",0
449,consecutive convergents,0
2582,Show that there is always a proposition between two propositions logic,0
229,f(x)=cos(x^2) is not uniformly continuous,0
11915,cake pattern object assembly - using a builder function in combination with the cake pattern,0
8483,Regional circulation and Cardiac output?,1
9705,K&R Exercise 2-6 : Inserting part of a bitset into another,0
8780,What is the scientific name of this plant that is possibly called ogre ears?,1
10716,Custom PHP MySQL database queries function - Suggestions for improvement or additions,0
6249,"Large black caterpillar, cocoon, moth - Los Angeles",1
3575,What could the etymology of Phallodriline be?,1
10629,Why naive Bayes performs better?,0
11890,A scala implementation of the Java trim method,0
11445,Manipulate Hash to typecast true/false for certain values,0
6132,Inheritance patterns in individuals with triploidy,1
2396,Determine the number of zeros in the first quadrant,0
3365,Sperm formation - Frequent Ejaculations,1
2966,"Stochastic Integrals: Approximating $f(t,\omega)$ by $ke^{-kt} \int_0^t e^{ks} f(s,\omega)ds$",0
8529,What is the reason behind choosing the reporter gene when experimenting on your gene of interest?,1
6696,"Can in the case of multiple sclerosis (MS), a too high osmotic pressure in the nerve, lead to a high intracellular concentration of potassium?",1
2405,Show that $\dim V^{G} = 1/|G| \sum_{g \in G} \chi_{T} (g). $,0
11438,PRNG for generating numbers with n set bits exactly,0
6055,Is the nuclear envelope present in G1 of interphase?,1
6838,How long does it take to reset sense of smell?,1
5028,What is the difference between a predator and a parasite?,1
9619,How to prove the NP-completeness of the ``Exact-3D-Matching`` problem by reducing the ``3-Partition`` problem to it?,0
1628,"Evaluate $\int_{M}(F\cdot N)\,dS$",0
7077,What is the name of this green berry tree?,1
11351,Summing up distinct elements in steps,0
6312,Can endometriosis be considered a form of cancer?,1
5006,Egypt bug needs identification please,1
1204,How do you get calculations when you reverse the the values of a scale?,0
4308,Why do tears fall from our eyes when we ride a bike too fast?,1
3349,Where would vegetarians/vegans get a substitute of hemo/myoglobin from?,1
2591,Does the Monotone Convergence Theorem apply?,0
3952,Why are there ecosystems?,1
8179,How to create a phylogenetic tree (using Maximum Likelihood method) in newick format for a Multiple Sequence Alignment file in FASTA format?,1
5442,Why do people feel extreme cold at different temperatures compared to other people of same body structure?,1
5385,What is a cognate enhancer sequence?,1
4193,Is this silverfish? My apartment very dry,1
7667,Can the activity of a specific gene in a cell artficially be increased?,1
4906,Experimental techniques to measure protein-protein and protein-ligand structure and dynamics,1
1442,Finding the flow of vector field with lie group (orthogonal group),0
9355,Show image when in viewpoint of browser window,0
10705,What do we benefit from using ternary search trees rather than binary search trees?,0
9135,Reducing the infinite language problem to halting problem,0
6939,Basic understanding of cell cycle (mitosis) phase,1
4406,What purpose does the wax coating on blueberries serve?,1
6558,"How could be the ""Eurasian magpie"" bird won the ""Mirror Test"" where Gorillas failed",1
6584,Unknown pentatomid from India,1
479,What is the intuition for semi-continuous functions?,0
3197,Are any genes over a billion years old?,1
974,Diffeomorphism between $X$ of genus $g>1$ and the complex projective line $\mathbb{CP}^1$,0
993,Linear combinations and spanning solution spaces,0
5245,Polymorphism in number of chromosomes?,1
217,The $n$-dimensional Lebesgue Integral Properties,0
5666,"Where happens MHCII coordination to a self-peptide, and what happens if the bond would be irreversible?",1
7808,Enhancer elements in prokaryotic DNA?,1
9221,Variable size and CPU performance,0
9129,"Given a randomised algorithm for a problem, is there a corresponding deterministic algorithm?",0
11670,Initialising numerical properties from a text-based properties file,0
284,Ordering of $\mathbb{R}$ not quantifier-free definable in $L_{R}$,0
8148,Is rabies virus infectious outside host?,1
3533,Is AT or GC content important in electrophoresis?,1
2099,Greatest Common Divisor divides...,0
11044,Dictionary lookup of non-nullable struct into nullable destination,0
1224,Is $\lim x_n^n=c\in R^+$ then $\lim x_n=1$ true?,0
4083,Why is centriacinar emphysema more common in the upper lobes compared to the lower lobes?,1
11665,Review of HTML markup for this blog concept,0
10603,Sums of columns and diagonals of a matrix,0
5975,Why aren't human babies considered larvae?,1
10096,Shortest distance for points in a plane,0
9277,Equals method implemented in the class,0
2458,The mean IQ of a sample of 1600 children was 99. Is it likely that this was a sample from a population with mean IQ 100 and standard deviation 15?,0
9956,Python Readability for SQL query,0
6053,Definition of Dye- Reduction Test?,1
1107,distribution of random variable and its pdf,0
6031,How much of my ancestry will match with my brother?,1
9409,Context Free Grammar for language,0
6743,Can virus and bacteria move on the surface?,1
11183,Who converts binary/machine code to electrical signals and how?,0
9620,Generating three-letter strings from five-letter words,0
7664,plant crossing for creating breeding population,1
8149,Is it theoretically possible to treat filaggrin deficiency with a dietary supplement?,1
6513,Why is there a seeming dichotomy between mobility and photosynthesis?,1
4075,Species richness corrected for area -- should area be log-transformed?,1
6715,"What is the definition of an opioid, beyond that it's something that stimulates opioid receptors?",1
5317,Is heat released during work due to ATP breakdown or a increased blood flow?,1
8852,Why isn't phosphorus or nitrogen a limiting nutrient for animals?,1
10069,how to defend against DOS caused by SYN cookies?,0
11162,Fenwick Tree Traversal using Binary value of Index,0
4588,Order of events in hibernation,1
1393,"Problem in the meaning of ""not dominated by an integrable function""",0
9089,Natural deduction proof without any predicate,0
1580,Why is the function $\mu(E)=\sum_{k=1}^{\infty}(1/2^k)\delta_{q_k}(E)$ a probability measure over $\mathbb{Q}$?,0
6282,What allows the hypothalamus to detect a lack of thyroid hormones?,1
9274,My queue implementation (in C),0
11337,Is there a way to eliminate the repetition in this linq query?,0
6485,"Can GFP reporting be used to track localization of peptides in the ER, Golgi, and plasma membrane?",1
11429,Leaderboard in Python3,0
9494,Interactive complete Brainfuck Interpreter,0
862,Orbifolds and singular points,0
798,Complicated multivariable implicit differentiation problem,0
3605,Why did humans evolve the ability to feel such a high level of heat pain?,1
10362,Find minimum set of vertices that are reachable from all other vertices,0
4663,Is there a measurable variance in neuronal transmission speed and fidelity?,1
257,Finding Solution of system of differential equation.,0
1310,A Trivial Second Order PDE?,0
9725,What standardized formats (if any) exist for boolean circuits?,0
368,Condition of an eigenvector problem #2,0
11336,Printing the sums of numbers from 1 to 10 with only 1 loop,0
9741,C++ OpenGL minimal VAO example,0
3379,What's the worst that can happen from too much sleep deprivation? Can you die?,1
14,On the existence of polynomial roots,0
3943,How much pressure can human withstand if inner and outer pressure is balanced?,1
7495,Functions of the CFTR gene?,1
4217,How does increasing the temperature increase the compound action potential in some nerve cell?,1
387,Let $f(x)$ be a $n$ degree polynomial function having $n$ real and distinct roots. If $g(x) = f'(x) + 100f(x)$,0
605,Collision Detection of 3D Cuboids,0
10508,Which algorithms provide high compression ratios for bit matrices?,0
4768,Can axons act as receptors?,1
10862,UVa 524 - Prime Ring,0
843,"Induction proof: if $n\in\mathbb{N}$, $f:I_n\to B$, and $f$ is onto, then $B$ is finite and $|B|\le n$",0
9885,Micro-optimize variable byte encoding/decoding,0
1505,deducibility from peano axioms,0
11690,Binary search as a generic algorithm,0
11204,How to prove that the complement of a regular language is always regular?,0
9344,First text game with Python - Higher or Lower,0
10497,Where can I find an original reference for this integer square root algorithm,0
5192,Negative association between habitat quality and reproductive success in birds,1
3955,Signaling between Organelles,1
5766,How come large herbivores have such thin legs?,1
11091,Setting selected elements in a UI tree widget,0
