,question,target
11653,CPU Cache is managed by which software component?,1
10064,"given a weighted, directed graph. Give an O(VE)-time algorithm to find, for each vertex v∈V, the value δ∗(v)=Min u∈V{δ(u,v)}?",1
6655,Does regret change when the loss function is dependent on the previous predictions?,1
4475,Where can I find a picture of the inflorescence of Epipremnum aureum (golden pothos)?,0
8382,Codewars: Pick peaks,1
2981,Small proximity of important points of a function,0
5659,"Using coefficient of variation (CV) for GCaMP6 'synchronised episode' spikes, good idea or not?",0
2769,When is a functor uniquely determined by where it sends objects?,0
11926,Creating admissible and consistent Heuristic function Help,1
10320,Loading html from file using JavaScript,1
9196,"Class template, custom container",1
8835,Is X+Y sorting problem still an open problem?,1
2414,Looking for old YouTube math video - and curious about what field of statistics this is,0
10221,Can I say is lossy compression to discard data having a way to recover it?,1
8871,Converting (math) problems to SAT instances,1
8784,"What is the deterministic finitite automaton (DFA) for the regex "".*b.""",1
2395,Finding the equation of a line,0
11825,Bundling CSS to speed up page loads,1
6760,Queue with std::vector,1
6855,Algorithm for partial order width,1
5579,"Do the antibodies in a patient suffering from Hashimoto's, attack the thyroid hormones or the thyroid gland (or both?)?",0
6279,Why is the Marking Algorithm takes O(number of marks) ?,1
2804,$L^\infty$ is complete,0
8032,Bakery algorithm: How does it work with single-writer safe registers?,1
9730,Find the next 8 dates that are Mondays (exclusive of today),1
2354,"Analytical ""density"" of a non-inversible (deterministic) function",0
2466,Exponential and Logarithmic Functions $\log_3 (x+7) - \log_3 (x-7) = 3$,0
9287,Splitting and Joining Machines,1
7250,Lowest common ancestor in recursive tree traversal,1
348,Choosing numbers with the sum $S$,0
8306,Making Candies - HackerRank question - proof of optimality of a greedy approach,1
11278,Relational calculus to SQL,1
8312,A context-free grammar for a language of strings with occurrence properties?,1
1152,Orientation of a link in a link-system in space,0
1049,Symmetrization and Contraction Principle of Random Variables,0
945,Proof using the Principle of Mathematical Induction,0
808,Application of a lemma to prove Pippenger's 1989 Theorem.,0
7113,Simple Tic Tac Toe game,1
10833,why knapsack problem is a NP complete?,1
6009,React app that interacts with CoinMarketCap API,1
6676,Display Object as a node tree in HTML with clickable trace back to root node,1
6359,Difference between Image Analysis and Computer Vision,1
1475,Evaluare $I(y)=\int_0^1\frac{1}{y+\cos(x)}dx$. Hence determine $J(y)=\int_0^1\frac{1}{(y+\cos(x))^2}dx$,0
1563,Limit of $ \frac1{n -\log n}$ as $n$ approaches $\infty$.,0
3003,Does class switching occur both in B cells and Plasma cells?,0
9255,Recursive Regular Expressions,1
2014,Find information about distance of code,0
2318,Images of the derivatives of different charts are equal,0
3633,Identification of brown butterfly with orange/black/white spots,0
11466,Can the shortest path problem be solved using Monte Carlo Tree Search?,1
7852,Does any algorithm loops at some point?,1
9650,Quickest way of finding the largest integer n such that n! has length of m bits,1
2866,Which linear maps $\mathbb{R}^{n^2} \to \mathbb{R}^{n^2} $ map $\text{GL}_n$ into $\text{GL}_n$?,0
159,Values of m for which the expression is positive,0
5508,why prokaryotic ribosomes have 30s and40s subunits and eukaryotic ribosomes have 40sand 60s subunits?,0
6697,Map a range of integers to a 64-bit integer,1
3473,What are the major evolutionary pressures for Bioluminescence?,0
9538,Generic test serie for various solutions to the same algorithmic problem,1
5717,Does the assembly of the PLC transcription complex utilize phosphorylation in binding of the GTFs?,0
8286,Doge meme generator in Racket,1
7653,Is it possible to solve this problem in less than n^2 time without using additional space?,1
11429,Python rsync to copy the logs from multiple remote servers,1
10653,Is this unambiguous grammar equivalent?,1
5607,can magnesium bicarbonate be absorbed in the mouth?,0
1228,Better way of getting segment length from triangle with offset and extension,0
9719,Queue resizing array implementation,1
7175,Difference between $a^{2n} b^n$ and $n_a(w) = 2n_b(w)$,1
5210,Where do I purchase a fly with the collagen tagged?,0
11456,"Is there any way to get ""around"" the halting problem?",1
10809,Aggregate by several keys,1
3755,Trypsin and Cell Surface Receptors,0
9049,Find the lowest and second lowest values in an array of numbers,1
7660,Closing a ResultSet and rethrowing an Exception,1
2813,Prove that the set of functions $a_k(x)=\frac{1}{\sqrt{L}}e^{i2\pi k/L}$ are a orthonormal set of functions for $k \in \mathbb Z$,0
7806,C++ : N line segment Intersection,1
11812,Remove array items in an array in a CouchDB document,1
8834,Getting a list of outdated versions with Python,1
2446,"Relations between $f(X,Y)$ such that $f(a,b)=0$ and minimal polynomials of $a$ and $b$",0
9450,"Analysing the complexity of a recurrent function i+1,j*2",1
8057,Binary Tree for integers,1
2268,Why do people lose in chess?,0
11617,Receive array of data and access employee info fields,1
1726,Difficulty finding context free grammar for this language,0
6339,String Split a phrase into sentences,1
11741,Infinite Union of non-regular languages,1
660,$s^2/s^2+D^2=4N^2λ^2$ put into $y=mx+c$,0
6314,Animal Shelter in Java,1
7883,Inserting strings in middle of a text file using streams,1
11013,Recursion to dynamic programming,1
3053,How is nicotinic acetylcholine receptor recognized as self-antigen during lymphocyte maturation?,0
6859,Weighted Random Choice,1
6108,Can Haskell ensure a Functor (or other typeclasses) satisfies its law?,1
11460,L1 Cache Missing Timing Attack,1
6259,why is every self-reducible language in pspace,1
5849,"Does the lack of ""mirror life"" tell us anything about abiogenesis?",0
6205,Comparing two Strings which could be null or blank in a Comparator,1
2572,Find a closed walk in a graph that visits every vertex at least once.,0
6330,Design Pattern - Strategy Pattern in PHP,1
2720,Numerical Implementation: Solution for the Euler Lagrange Equation Of the Rudin Osher Fatemi (ROF) Total Variation Denoising Model,0
5577,How can there be a one-to-one correspondence between RNA and genes?,0
1708,Adjusting results based on its probability,0
1269,Almost surely finite stopping time for a random walk,0
8078,Quadratic Diophantine equation - Polynomial Time Cases,1
10131,Is there a known worst start configuration for Ford-Johnson sorting algorithm?,1
7124,Depth first search implementation,1
6740,Ruby function to capitalize all words in a string,1
10070,PHP my way of threating static classes,1
11161,Create a Promise that resolves when jQuery loads,1
7578,Optimal quantization of histogram,1
11049,"What's the connection between the two ""Fast Walsh Transform""?",1
2945,Field extension equality using Kronecker theorem,0
8801,Bot that selects web reviews based on spreadsheet entries,1
11552,Convert decimal to binary and find the maximum number of consecutive 1's in the binary,1
7626,Converting numbers to English words,1
6979,Amortize time for a counter with the operations INCREMENT and DECREMENT,1
3204,Does anyone know what are these birds?,0
8643,Language accepted by a RAM,1
4353,Can the RNA in the HIV virus make viral enzymes without entering the nucleus?,0
473,A function in $\textit{D}(\mathbb{R})$,0
4897,Immunology Book Suggestion,0
856,A question about the universal coefficient theorem.,0
11393,Turing Machine state going to itself,1
10855,basic jQuery plugin template,1
5150,Why are both glucagon and cortisol released in hypoglycemia?,0
8533,Better way of calculating Project Euler #2 (Fibonacci sequence),1
11176,Input iterator in C++,1
4418,"How do trees communicate in the ""Wood Wide Web""?",0
2978,Maximum of $P=x^m y^n$,0
9545,Design Strategy of CSV Parser,1
6276,Does Turing Machine divergence depend on the input?,1
6908,Is this FizzBuzz code idiomatic Groovy?,1
10427,Simple Brainfuck Interpreter in C,1
6313,Convert Sql LIKE to Regex,1
8308,YUV422 to RGB24 using Intel Performance Primitives,1
2440,Use the Poincaré-Bendixson theorem to construct a Morse function,0
1877,Properties of Euler's totient function,0
5752,Deletion errors with Phusion Polymerase?,0
6370,Parametrized reduction from 3-SAT to Independent Set to lower bound running time under ETH assumption,1
7134,Ideas for simplificaton - Logic to choose which view to load,1
4264,What is the best solvent for Mutagen X?,0
2037,For which value of $k$ does the system of equations not have a unique solution?,0
10437,Notation for asymptotic bounds on both sides,1
3359,What is meant by topographic barrier?,0
8073,Count the frequency of integers in an array,1
1149,"What is the sum of infinte values of x, where x tends to zero? Is the sum 0, or does it go on to become infinite?",0
2812,Inequality of quadratic form and generalized inverse,0
6320,Sort files in a given folders and provide as a list,1
5119,How is a synapse held in place?,0
1368,How to compute $E[\log(X)]$ when $X$ follows a beta distribution?,0
2471,Derivative of $(Ax)^T Ax$,0
9394,Concrete practical examples for discrete time markov chain with transition rewards,1
2176,Can the PDE $u_{xx} + u_{xy} + u_{yy} = 0$ be separated by variables?,0
10677,Get time slots based on multiple workshops,1
11204,SQL-Server Merge Statement with .NET DataTable,1
8355,What is the relation between Universality and Geometric shapes in cellular automata?,1
4848,Are there any examples of viruses that have jumped from reptile to human?,0
8545,Coloring of a K-ary tree using minimum paint Buckets,1
9846,Can pseudo random number generator generate all possible sequences?,1
7158,Can parameters other than $n$ be always ignored in big $O$ notation?,1
4091,Protein degeneration/excretion in cell,0
4232,How is incomplete dominance different from codominance?,0
11142,Server side validations and unit testing in MVP,1
7909,Stateless tooltip component using React hooks and ref,1
873,Romberg Integration Midpoint,0
6466,"Understanding connection between minimum spanning tree, shortest path, breadth first and depth first traversal",1
7196,Decidability of the language of all TMs whose languages reduce to a fixed decidable language,1
7648,TaskScheduler in python,1
8877,Using generic methods for basic crud operations,1
4513,What tool can I use to align multiple protein sequences to one reference sequence?,0
10743,React hooks update array of object,1
2001,Determine if a set is linearly independent or dependent.,0
5298,Why do the vines change their spinning direction?,0
6850,IReadOnlyCollection with notifications,1
3676,Chest muscle and female breast size,0
2474,If $\frac{3\pi}{4} < x < \pi$ then $\sqrt{\csc^2 x + 2 \cot x}$ is =?,0
8717,A recursive solution to symmetirc tree,1
2144,How to prove this sequence tends to zero,0
1729,Implementation of the Baum-Welch algorithm for HMM parameter estimation,0
398,Log Test for Integrals,0
2344,Radius of circle tangent to larger circle intersecting smaller circle at specified angle,0
5917,The Semi-Conservative Model of DNA Replication: Question,0
8723,jQuery security and efficiency simple calculation code,1
3090,"Genomic DNA extraction protocol by salting out with NaCl, how to improve yield",0
10725,Operator overloading: Java vs. Python,1
5608,Which mosquito species is this?,0
8720,Remap ls to honor .hidden files,1
